Manufacturer 1,Manufacturer 2,Manufacturer 3,Manufacturer 4,Manufacturer 5,y_true,reader_score
0.89,0.99992,0.6807489999999999,0.5942000000000001,0.86,0,1
0.01,0.02069,0.128041,0.0072,0.02,0,0
0.04,0.2832,0.165117,0.0645,0.13,0,0
0.86,0.99708,0.705611,0.3213,0.83,0,1
0.07,0.9439299999999998,0.282033,0.1748999999999999,0.09,0,0
0.42,0.95492,0.418579,0.2794,0.47,0,0
0.11,0.07191,0.115744,0.0079,0.07,0,0
0.47,0.7849600000000001,0.302632,0.0936,0.03,0,1
0.81,0.99973,0.719931,0.5914,0.65,0,1
0.33,0.99228,0.370557,0.2286,0.18,0,1
0.83,0.99898,0.675048,0.4676,0.51,0,1
0.61,0.97764,0.6160720000000001,0.4145,0.2,0,1
0.97,0.959,0.688113,0.7904000000000001,0.87,1,1
0.02,0.4716,0.193233,0.0495,0.07,0,0
0.02,0.03419,0.223875,0.1659,0.08,0,0
0.58,0.8607799999999999,0.217617,0.8477,0.17,0,1
0.89,0.9986,0.75755,0.5816,0.85,0,1
0.9,0.99913,0.7291209999999999,0.9625,0.82,0,1
0.13,0.27196,0.4710189999999999,0.0516,0.44,0,0
0.7,0.99934,0.5078119999999999,0.3288,0.67,0,1
0.03,0.01638,0.1145,0.0098,0.1,0,0
0.82,0.99854,0.675822,0.5424,0.51,0,1
0.81,0.9995,0.516698,0.8190999999999999,0.79,0,1
0.97,0.99999,0.75516,0.9927,0.96,1,1
0.04,1.0,0.810253,0.9826,0.92,0,1
0.01,0.00401,0.0885115,0.0077,0.01,0,0
0.13,0.21076,0.319523,0.0483,0.05,0,0
0.77,0.6962600000000001,0.2369639999999999,0.1578999999999999,0.09,0,1
0.02,0.32669,0.131688,0.0103,0.06,0,0
0.97,0.99977,0.7120390000000001,0.9839,0.88,0,1
0.02,0.13424,0.214188,0.0799,0.02,0,0
0.01,0.01248,0.0842666999999999,0.0123,0.02,0,0
0.03,0.06354,0.12397,0.1730999999999999,0.59,0,0
0.98,0.99999,0.8998609999999999,0.9965,0.88,1,1
0.02,0.06938,0.162088,0.0046999999999999,0.05,0,0
0.86,1.0,0.7085060000000001,0.7415,0.73,0,1
0.92,0.99933,0.8343430000000001,0.9656,0.76,1,0
0.46,0.99807,0.458446,0.6374,0.51,0,1
0.91,0.99997,0.7666350000000001,0.9196,0.86,0,1
0.04,0.20489,0.160047,0.3409,0.02,0,0
0.0,0.03534,0.126292,0.011,0.02,0,0
0.01,0.01628,0.0657981,0.0262,0.03,0,0
0.87,0.99749,0.6793330000000001,0.4727,0.79,0,1
0.4,0.97773,0.400872,0.1503,0.42,1,0
0.85,0.99929,0.62578,0.9557,0.59,0,1
0.02,0.04635,0.0980383999999999,0.0221,0.02,0,0
0.81,0.99822,0.548622,0.4256,0.51,0,1
0.97,0.99999,0.844809,0.9917,0.93,1,1
0.01,0.00512,0.0685115,0.0022,0.08,1,0
0.01,0.05525,0.0822708,0.0127,0.01,0,0
0.58,0.99763,0.597174,0.31,0.49,0,1
0.01,0.01327,0.0757641999999999,0.0177,0.08,0,0
0.88,1.0,0.832993,0.529,0.8,0,1
0.89,0.99075,0.498903,0.9311,0.87,1,0
0.01,0.03801,0.0853131999999999,0.062,0.02,0,0
0.02,0.0703,0.111174,0.1152,0.17,0,0
0.02,0.1649,0.140394,0.0703,0.02,0,0
0.07,0.01917,0.12846,0.0091,0.02,0,0
0.01,0.05523,0.0998543999999999,0.0107,0.02,0,0
0.02,0.0535,0.14936,0.0686,0.03,0,0
0.91,0.99894,0.349843,0.8713,0.72,0,1
0.96,0.99595,0.784899,0.8495,0.7,0,1
0.23,0.91119,0.370852,0.0921,0.56,0,1
0.24,0.53794,0.251809,0.347,0.17,0,0
0.09,0.01028,0.0498968,0.0016,0.01,0,0
0.02,0.15866,0.124663,0.0056999999999999,0.02,0,0
0.82,0.99246,0.685597,0.9178,0.8,0,1
0.01,0.17387,0.115174,0.0199,0.08,0,0
0.42,0.6763100000000001,0.545788,0.0394,0.12,0,1
0.02,0.44996,0.1074,0.0373,0.03,0,0
0.01,0.01867,0.132739,0.1261999999999999,0.01,0,0
0.01,0.13624,0.0845946,0.0303,0.02,0,0
0.02,0.01065,0.21031,0.0029,0.01,0,0
0.88,0.99934,0.503102,0.8745,0.82,1,1
0.96,0.99995,0.7383460000000001,0.9747,0.86,0,1
0.03,0.01343,0.0948687,0.035,0.02,0,0
0.02,0.11432,0.11444,0.0062,0.06,0,0
0.01,0.01351,0.0835083,0.0251,0.02,0,0
0.81,0.99324,0.716533,0.2604,0.57,0,1
0.95,0.99918,0.756111,0.9979,0.95,1,1
0.86,0.94311,0.613845,0.3345,0.73,0,0
0.03,0.61821,0.151498,0.0289,0.06,0,0
0.27,0.36366,0.178443,0.0235,0.1,0,0
0.01,0.5471,0.150589,0.2383,0.03,0,0
0.56,0.01732,0.0938431,0.512,0.18,0,0
0.95,0.99724,0.421664,0.9668,0.83,1,1
0.97,0.99994,0.770514,0.9986,0.9,1,1
0.11,0.84765,0.219461,0.2693,0.12,0,0
0.82,0.99776,0.7005440000000001,0.9918,0.79,0,1
0.79,0.99341,0.27279,0.15,0.55,0,1
0.47,0.95735,0.458366,0.9199,0.78,0,0
0.83,0.9906200000000002,0.556629,0.99,0.49,1,1
0.07,0.14637,0.122213,0.0701,0.06,0,0
0.93,0.99947,0.696747,0.9937,0.93,1,1
0.68,0.9750299999999998,0.567879,0.0828,0.52,0,1
0.39,0.42195,0.274882,0.362,0.24,0,1
0.91,1.0,0.722018,0.8198000000000001,0.83,0,1
0.62,0.99366,0.337383,0.5805,0.5,0,1
0.01,0.00829,0.186295,0.0031,0.02,0,0
0.03,0.7738600000000001,0.210055,0.0258,0.02,0,0
0.85,0.96982,0.294051,0.0781,0.37,0,1
0.21,0.898,0.200033,0.0837,0.14,0,0
0.91,0.99895,0.821691,0.9367,0.86,1,1
0.79,0.99994,0.621105,0.7445,0.88,0,1
0.83,0.99935,0.7182559999999999,0.5349,0.74,0,0
0.84,0.99954,0.598821,0.6561,0.88,0,1
0.95,0.99993,0.7908240000000001,0.9146,0.88,0,1
0.25,0.7370699999999999,0.355888,0.1481,0.29,0,1
0.92,0.9995,0.8539969999999999,0.8748999999999999,0.74,0,1
0.02,0.14015,0.131799,0.0629,0.02,0,1
0.08,0.7963800000000001,0.24236,0.0454,0.06,0,0
0.03,0.38231,0.114332,0.1021,0.03,0,0
0.06,0.4961100000000001,0.336464,0.0367,0.09,0,0
0.02,0.9489299999999998,0.426702,0.8275,0.9,1,1
0.34,0.97361,0.483975,0.1591,0.43,0,0
0.02,0.61375,0.112428,0.0382,0.05,0,0
0.27,0.9567,0.192824,0.1498,0.47,0,0
0.93,0.99512,0.34882,0.3254,0.51,0,1
0.04,0.02301,0.114849,0.0021,0.03,0,0
0.96,0.97206,0.5360659999999999,0.9565,0.84,1,1
0.0,0.0392,0.108643,0.0316,0.02,0,0
0.05,0.42857,0.240335,0.0139,0.1,0,0
0.0,0.01681,0.101398,0.0428,0.01,0,0
0.96,0.99964,0.832609,0.9953,0.94,1,1
0.92,0.99994,0.740638,0.9857,0.88,1,1
0.33,0.59397,0.536022,0.3637,0.33,0,0
0.03,0.00913,0.0922943,0.0810999999999999,0.02,0,0
0.89,0.9997,0.6984779999999999,0.9321,0.87,0,1
0.03,0.8351500000000001,0.330212,0.1510999999999999,0.4,0,0
0.91,0.98363,0.501807,0.0717,0.33,0,0
0.01,0.06871,0.128324,0.0261,0.04,0,0
0.73,0.99526,0.547597,0.1361,0.75,0,1
0.94,0.95302,0.222142,0.9918,0.19,0,1
0.22,0.1937,0.076374,0.0106,0.02,0,0
0.9,0.99906,0.719859,0.9396,0.6,0,1
0.02,0.07153,0.0954758999999999,0.0014,0.04,0,0
0.41,0.0495,0.120216,0.0081999999999999,0.02,0,0
0.43,0.77876,0.174378,0.0659,0.12,0,0
0.88,0.99987,0.734392,0.774,0.74,0,1
0.89,0.99968,0.670466,0.7287,0.88,0,1
0.83,0.99571,0.58739,0.9927,0.92,0,1
0.01,0.36804,0.0902003999999999,0.0017,0.01,0,0
0.02,0.32988,0.230341,0.0035,0.02,0,0
0.57,0.99503,0.360631,0.5392,0.76,0,1
0.64,0.96706,0.632408,0.4508,0.57,0,0
0.12,0.41329,0.118621,0.0495,0.15,0,0
0.61,0.99141,0.45151,0.1226,0.44,0,1
0.78,0.99704,0.656853,0.7654000000000001,0.79,0,1
0.95,0.99911,0.6223310000000001,0.9479,0.47,0,1
0.41,0.93684,0.371113,0.1574,0.08,0,1
0.0,0.05145,0.075135,0.0235,0.02,0,0
0.01,0.04715,0.116963,0.1588,0.02,0,0
0.44,0.97121,0.447951,0.1293,0.17,1,1
0.9,0.9921,0.844773,0.9576,0.86,1,1
0.01,0.03152,0.0917966,0.0045,0.1,0,0
0.03,0.02836,0.105262,0.0029,0.01,0,0
0.89,0.99579,0.510699,0.982,0.88,0,1
0.02,0.0151099999999999,0.0926641999999999,0.0322,0.03,0,0
0.01,0.06136,0.160829,0.0037,0.01,0,0
0.78,0.99634,0.860474,0.7152,0.7,0,1
0.05,0.07184,0.148137,0.0309,0.05,0,0
0.01,0.20222,0.134703,0.0344,0.02,0,0
0.05,0.01664,0.0689982,0.0214,0.04,0,0
0.43,0.97727,0.7100850000000001,0.0775,0.44,0,1
0.97,0.9993,0.744379,0.74,0.7,1,1
0.01,0.5784199999999999,0.0859266,0.0874,0.02,0,1
0.59,0.90348,0.209765,0.1979,0.14,0,1
0.87,0.99677,0.442126,0.8361,0.65,0,1
0.02,0.21717,0.104996,0.042,0.02,0,0
0.01,0.24984,0.199689,0.0108,0.13,0,0
0.94,0.99997,0.8105880000000001,0.953,0.94,1,1
0.87,0.9998,0.625243,0.9255,0.62,0,1
0.94,0.99895,0.7815100000000001,0.7994,0.93,0,1
0.09,0.34209,0.135968,0.2275,0.11,0,0
0.91,0.99971,0.569088,0.9031,0.8,0,1
0.01,0.01774,0.167297,0.0138,0.02,0,0
0.02,0.1030799999999999,0.1509019999999999,0.0277,0.08,0,0
0.67,0.99865,0.699936,0.8431000000000001,0.79,1,1
0.78,0.99932,0.7542449999999999,0.3355,0.66,0,1
0.89,0.99977,0.876444,0.7726999999999999,0.68,0,1
0.01,0.0109,0.0994442,0.0109,0.01,0,0
0.01,0.02662,0.2001339999999999,0.0338,0.09,0,0
0.98,0.99997,0.682647,0.9802,0.79,1,0
0.9,0.9947399999999998,0.410851,0.9647,0.49,0,1
0.72,0.99587,0.505552,0.5853,0.54,0,0
0.01,0.01118,0.135844,0.3863,0.02,0,0
0.04,0.61263,0.197142,0.0831,0.09,0,0
0.04,0.17835,0.17402,0.0372,0.17,0,0
0.42,0.97841,0.403133,0.3466,0.63,0,1
0.98,0.9996,0.82111,0.9977,0.94,1,1
0.68,0.95404,0.714888,0.292,0.64,0,1
0.38,0.91903,0.27042,0.0329,0.12,0,0
0.95,1.0,0.772522,0.9007,0.95,1,1
0.54,0.05642,0.193475,0.4682,0.17,0,0
0.14,0.90743,0.485085,0.1797,0.15,0,1
0.03,0.02249,0.152091,0.0083,0.03,0,0
0.06,0.61201,0.221271,0.0145,0.25,0,0
0.15,0.84021,0.220804,0.4357,0.21,0,0
0.46,0.58182,0.356569,0.8231999999999999,0.57,0,1
0.26,0.7126600000000001,0.3928800000000001,0.2172,0.59,0,0
0.85,0.99933,0.7664749999999999,0.4141,0.82,0,1
0.62,0.7165199999999999,0.581707,0.9504,0.69,0,1
0.02,0.02966,0.143709,0.0429,0.02,0,0
0.01,0.02382,0.0830127,0.0472,0.02,0,0
0.16,0.92964,0.197234,0.341,0.72,0,1
0.01,0.04331,0.119116,0.0029,0.02,0,0
0.01,0.08793,0.111366,0.0361,0.01,0,0
0.39,0.99667,0.581601,0.6792,0.28,0,1
0.08,0.4317800000000001,0.328511,0.0363,0.17,0,0
0.07,0.5893,0.166274,0.0842,0.14,0,0
0.93,0.99752,0.702034,0.5436,0.44,0,1
0.92,0.99229,0.54899,0.9215,0.75,1,1
0.16,0.77255,0.168672,0.0336,0.31,0,0
0.11,0.09076,0.103934,0.0156,0.01,0,0
0.45,0.96315,0.278726,0.0231,0.35,0,0
0.02,0.97801,0.349178,0.016,0.19,0,0
0.01,0.07237,0.151595,0.0123,0.03,0,0
0.83,0.99405,0.7236929999999999,0.5462,0.76,0,1
0.02,0.03455,0.238931,0.1494,0.02,0,0
0.05,0.01332,0.0745176,0.0052,0.01,0,0
0.03,0.77303,0.159519,0.0155,0.07,0,0
0.45,0.76556,0.323329,0.0953999999999999,0.32,0,1
0.01,0.00872,0.0850891999999999,0.0027,0.01,0,0
0.88,0.9981,0.6680189999999999,0.4633,0.89,0,1
0.03,0.00895,0.0968009,0.0968,0.02,0,0
0.03,0.06901,0.17629,0.2384,0.07,0,0
0.02,0.13102,0.130975,0.0338,0.02,0,0
0.86,0.99968,0.54188,0.6848000000000001,0.75,0,1
0.96,0.99974,0.6955640000000001,0.9954,0.9,1,1
0.0,0.25193,0.126182,0.0859,0.06,0,0
0.14,0.9161,0.362661,0.0524,0.18,0,0
0.61,0.59858,0.211529,0.0063,0.09,0,0
0.91,0.99962,0.6540739999999999,0.8884000000000001,0.85,0,1
0.49,0.89115,0.506949,0.2288,0.18,0,1
0.04,0.99524,0.5543170000000001,0.992,0.83,1,1
0.94,0.9926,0.620291,0.9942,0.92,1,0
0.01,0.0545799999999999,0.125879,0.0073,0.03,0,0
0.02,0.05406,0.118335,0.0548,0.02,0,0
0.79,0.99986,0.68187,0.9228,0.87,0,1
0.93,0.99955,0.467104,0.8012999999999999,0.61,0,1
0.95,0.99997,0.790065,0.9975,0.91,0,1
0.01,0.01249,0.0691942,0.0036,0.03,0,0
0.03,0.0176199999999999,0.0907148,0.0577,0.01,1,0
0.82,0.99913,0.616791,0.3883,0.76,0,1
0.78,0.99957,0.464687,0.9872,0.88,1,1
0.01,0.1317,0.148015,0.0084,0.02,0,0
0.45,0.79283,0.121681,0.4087,0.36,0,1
0.05,0.51776,0.202646,0.0883999999999999,0.08,0,0
0.79,0.99993,0.773265,0.7090000000000001,0.84,0,1
0.02,0.0054,0.0925579,0.0289,0.02,0,0
0.96,0.99995,0.913504,0.9398,0.82,0,1
0.88,0.99981,0.607649,0.8305,0.87,0,1
0.35,0.94729,0.311589,0.235,0.36,0,0
0.92,0.99986,0.5375899999999999,0.5887,0.84,0,1
0.95,0.99934,0.779704,0.7309,0.34,0,0
0.02,0.41595,0.1726349999999999,0.0046999999999999,0.02,0,0
0.96,0.99996,0.801176,0.9954,0.94,1,1
0.87,0.999,0.550199,0.8123999999999999,0.89,1,1
0.27,0.85701,0.2696119999999999,0.1174,0.08,0,1
0.06,0.30564,0.1285349999999999,0.0365,0.12,0,0
0.01,0.32705,0.149013,0.0168,0.02,0,0
0.95,0.99996,0.774293,0.8012,0.87,0,1
0.0,0.00859,0.2005809999999999,0.011,0.02,0,0
0.03,0.05053,0.1334,0.0219,0.06,0,0
0.15,0.73123,0.202051,0.0461,0.12,0,0
0.17,0.99952,0.0999873,0.5505,0.37,0,1
0.98,0.9998200000000002,0.884791,0.9865,0.93,0,1
0.99,0.99993,0.76017,0.9896,0.91,0,1
0.92,0.99996,0.7377800000000001,0.9906,0.85,1,1
0.12,0.5017199999999999,0.151043,0.155,0.14,0,0
0.04,0.9966,0.7476149999999999,0.943,0.89,1,0
0.06,0.00704,0.107019,0.014,0.02,0,0
0.01,0.27307,0.0903978999999999,0.0126,0.02,0,0
0.11,0.7042499999999999,0.139946,0.1049,0.07,0,0
0.01,0.03908,0.137142,0.0178,0.01,0,1
0.14,0.42205,0.403754,0.0155,0.63,0,0
0.04,0.36101,0.23078,0.0399,0.04,0,0
0.88,0.99965,0.6194569999999999,0.9441,0.65,1,1
0.74,0.99997,0.8783880000000001,0.868,0.48,0,1
0.06,0.2795300000000001,0.191371,0.1773999999999999,0.08,0,0
0.91,0.99991,0.7122740000000001,0.8229000000000001,0.87,1,1
0.04,0.07274,0.0846842,0.0139,0.12,0,0
0.01,0.10689,0.154534,0.0156,0.02,0,0
0.99,0.99806,0.889915,0.9951,0.85,1,1
0.03,0.0040799999999999,0.0731541,0.0151,0.02,0,0
0.04,0.00813,0.104399,0.0144,0.02,0,0
0.23,0.3343199999999999,0.142493,0.0702,0.04,0,0
0.0,0.0124599999999999,0.0568956,0.0012,0.02,0,0
0.93,0.99955,0.728147,0.7419,0.75,0,1
0.86,0.99969,0.502869,0.5549000000000001,0.92,0,0
0.95,0.99947,0.8039000000000001,0.4349,0.89,1,0
0.01,0.0096,0.1019419999999999,0.0155,0.01,0,0
0.05,0.01451,0.0662888999999999,0.0079,0.01,0,0
0.05,0.91341,0.208591,0.0725,0.04,0,0
0.24,0.95748,0.467398,0.4186,0.3,1,1
0.06,0.03513,0.216986,0.0036,0.02,0,0
0.01,0.02956,0.132852,0.0131,0.09,0,0
0.95,0.99917,0.7984600000000001,0.7977,0.93,1,1
0.96,0.99926,0.5513060000000001,0.9968,0.94,1,1
0.03,0.36605,0.210786,0.0401,0.07,0,0
0.79,0.94787,0.515651,0.1359,0.21,0,1
0.05,0.75995,0.316967,0.063,0.12,0,0
0.95,0.9985700000000002,0.8618720000000001,0.8981999999999999,0.7,0,1
0.88,0.99972,0.5474450000000001,0.7286,0.91,0,1
0.91,0.9845200000000002,0.8529329999999999,0.9705,0.9,1,1
0.58,0.98593,0.747275,0.915,0.19,0,1
0.99,0.99999,0.879864,0.9894,0.96,1,1
0.01,0.07578,0.103044,0.1235,0.02,0,0
0.73,0.99818,0.695136,0.8238,0.62,0,1
0.77,0.99961,0.7872709999999999,0.9839,0.84,1,0
0.01,0.01405,0.1528119999999999,0.0048,0.03,0,0
0.95,0.99998,0.804769,0.9733,0.91,1,1
0.82,0.89654,0.218345,0.2202,0.57,0,1
0.24,0.44815,0.182354,0.6811,0.17,0,1
0.95,0.99989,0.7420709999999999,0.9513,0.92,0,1
0.96,0.99984,0.688832,0.9966,0.9,1,1
0.01,0.00489,0.138792,0.0043,0.02,0,0
0.67,0.99713,0.86944,0.8679000000000001,0.81,0,1
0.29,0.9468799999999998,0.215796,0.002,0.09,0,1
0.61,0.99861,0.482829,0.6690999999999999,0.75,0,1
0.89,0.99983,0.8220860000000001,0.9863,0.83,0,1
0.91,0.99973,0.941479,0.9614,0.85,0,1
0.15,0.8595,0.435344,0.2747,0.3,0,1
0.95,0.99968,0.8344389999999999,0.9599,0.95,1,1
0.88,0.99914,0.681663,0.835,0.86,1,1
0.34,0.99859,0.7911079999999999,0.9947,0.93,0,1
0.03,0.02082,0.091376,0.0161,0.02,0,0
0.96,0.93579,0.6254460000000001,0.7659999999999999,0.66,1,0
0.99,0.99987,0.871079,0.9939,0.95,1,1
0.07,0.13646,0.149493,0.0755,0.02,0,1
0.01,0.01017,0.0620727,0.0295,0.02,0,0
0.37,0.5475,0.198158,0.4166,0.15,0,1
0.01,0.08677,0.213492,0.0016,0.08,0,0
0.35,0.51978,0.176031,0.0571,0.66,0,1
0.32,0.99613,0.453183,0.2368,0.55,0,0
0.08,0.7387100000000001,0.1585869999999999,0.0888,0.13,0,1
0.03,0.00456,0.06576,0.0044,0.02,0,0
0.43,0.94343,0.484431,0.6229,0.83,0,0
0.91,0.99973,0.8424309999999999,0.9718,0.8,1,1
0.58,0.99852,0.5820190000000001,0.3235,0.52,0,0
0.02,0.08834,0.102568,0.1593,0.12,0,0
0.87,0.99968,0.5340199999999999,0.5608,0.83,0,1
0.76,0.98055,0.5752320000000001,0.4683,0.35,0,1
0.85,0.99899,0.6785859999999999,0.9951,0.78,0,1
0.91,0.99743,0.712214,0.9211,0.86,1,1
0.35,0.9975299999999998,0.241774,0.7965000000000001,0.8,0,0
0.01,0.04445,0.134729,0.0027,0.03,0,0
0.01,0.0455699999999999,0.1669709999999999,0.0128,0.02,0,0
0.92,0.99943,0.785879,0.985,0.9,1,1
0.02,0.0092,0.106909,0.0156,0.02,0,0
0.05,0.8572299999999999,0.160204,0.0206,0.1,0,1
0.87,0.9679799999999998,0.7177450000000001,0.5042,0.83,0,0
0.03,0.0059,0.144006,0.0079,0.03,0,0
0.92,0.99091,0.5569890000000001,0.9962,0.86,0,1
0.01,0.80218,0.123717,0.0293,0.03,0,0
0.04,0.0539799999999999,0.0729874,0.1067,0.02,0,0
0.01,0.20735,0.156598,0.1344,0.02,0,0
0.09,0.8876200000000001,0.1637009999999999,0.0254,0.13,0,0
0.04,0.27088,0.100242,0.0046,0.04,0,0
0.02,0.7803100000000001,0.1671079999999999,0.0125,0.05,0,0
0.02,0.46121,0.220601,0.0114,0.08,0,0
0.68,0.98604,0.6598269999999999,0.0597,0.18,0,1
0.03,0.0239,0.205918,0.0104,0.02,0,0
0.9,0.99998,0.7345959999999999,0.8776,0.95,1,0
0.92,0.99988,0.8570829999999999,0.9715,0.82,0,1
0.98,1.0,0.862008,0.9949,0.92,1,1
0.07,0.8194400000000001,0.272434,0.0776,0.12,0,0
0.02,0.07687,0.097469,0.0484,0.01,0,0
0.1,0.4233600000000001,0.127692,0.0304,0.07,0,0
0.65,0.63859,0.260289,0.2828,0.15,0,1
0.99,0.99997,0.8931290000000001,0.9958,0.93,1,1
0.73,0.8577799999999999,0.375076,0.1015,0.2,0,0
0.86,0.99968,0.520155,0.2112,0.9,0,1
0.01,0.03893,0.165618,0.0273,0.02,0,0
0.93,0.99517,0.715078,0.9695,0.74,0,0
0.77,0.99964,0.660475,0.2943,0.83,0,1
0.93,0.99971,0.863201,0.9907,0.88,0,1
0.95,1.0,0.8433369999999999,0.6455,0.94,0,0
0.01,0.01149,0.0986558,0.0015,0.02,0,0
0.07,0.01981,0.0821071,0.0638,0.02,0,0
0.02,0.01724,0.190868,0.004,0.1,0,0
0.11,0.75965,0.407515,0.0608,0.31,0,0
0.91,0.99997,0.856554,0.9838,0.95,1,1
0.03,0.46261,0.128431,0.0892,0.02,0,0
0.13,0.4986,0.326665,0.067,0.33,0,0
0.97,0.95681,0.368822,0.9929,0.64,1,1
0.0,0.04134,0.106196,0.0228,0.02,0,0
0.73,0.99938,0.73434,0.9812,0.67,0,1
0.99,0.99998,0.901365,0.995,0.92,1,1
0.97,1.0,0.8717159999999999,0.9338,0.94,1,1
0.04,0.01265,0.111493,0.0222,0.01,0,0
0.01,0.0888,0.263701,0.0046,0.06,0,0
0.94,0.99954,0.797449,0.9907,0.88,0,0
0.03,0.41355,0.1157079999999999,0.0168,0.02,0,0
0.62,0.96208,0.409466,0.8806999999999999,0.87,0,1
0.93,0.99402,0.433699,0.5129,0.81,0,1
0.04,0.14373,0.252861,0.0876,0.09,0,0
0.15,0.90371,0.335931,0.005,0.36,0,0
0.07,0.6198600000000001,0.334861,0.1485999999999999,0.03,0,0
0.97,0.9975,0.8158960000000001,0.9976,0.89,1,1
0.09,0.29217,0.114699,0.0603,0.03,0,0
0.84,0.45157,0.1183099999999999,0.0713999999999999,0.14,0,0
0.98,0.99996,0.666524,0.992,0.93,1,1
0.95,0.99298,0.216657,0.9711,0.87,0,1
0.58,0.24675,0.292846,0.2615,0.19,0,0
0.89,0.99548,0.451719,0.9795,0.92,1,1
0.75,0.9985700000000002,0.53498,0.1783,0.47,0,0
0.62,0.89412,0.182651,0.232,0.22,0,1
0.86,0.99751,0.662944,0.9763,0.85,0,1
0.54,0.95845,0.384766,0.1939,0.43,0,0
0.07,0.4740899999999999,0.107571,0.1121,0.05,0,0
0.83,0.99948,0.544237,0.5015,0.79,0,1
0.02,0.01234,0.077224,0.0054,0.02,0,0
0.0,0.01748,0.0986597,0.0541,0.02,0,0
0.01,0.0154,0.245214,0.0238,0.01,0,0
0.63,0.99742,0.63257,0.9237,0.66,0,1
0.02,0.31464,0.117152,0.0102,0.19,0,0
0.04,0.00419,0.0725852,0.0003,0.03,0,0
0.81,0.6945399999999999,0.1479089999999999,0.4505,0.35,0,1
0.02,0.14998,0.073849,0.0108,0.01,0,0
0.02,0.62984,0.219072,0.0039,0.02,0,0
0.94,0.9193,0.816973,0.9534,0.85,1,1
0.86,0.99989,0.63066,0.9129,0.89,0,1
0.98,0.99996,0.8010680000000001,0.9995,0.88,1,1
0.14,0.04949,0.0923382,0.1031,0.02,0,0
0.01,0.05003,0.1265079999999999,0.2005,0.02,0,0
0.75,0.99235,0.8078879999999999,0.9851,0.81,1,1
0.83,0.99943,0.5866060000000001,0.5438000000000001,0.78,0,1
0.55,0.9913,0.5977180000000001,0.2039,0.57,0,1
0.95,1.0,0.7973020000000001,0.9939,0.96,1,1
0.67,0.9885700000000002,0.569952,0.4791,0.63,0,0
0.36,0.99663,0.484382,0.895,0.81,0,1
0.06,0.02061,0.117155,0.0094,0.09,0,0
0.01,0.89271,0.113212,0.0229,0.03,0,0
0.93,0.99903,0.760614,0.9721,0.87,0,1
0.84,0.99632,0.452524,0.0632,0.33,0,0
0.06,0.01293,0.1055319999999999,0.0178,0.14,0,0
0.05,0.5322399999999999,0.247534,0.0192,0.04,0,0
0.72,0.99517,0.653034,0.033,0.5,1,0
0.05,0.00855,0.085684,0.0056999999999999,0.01,0,0
0.03,0.37819,0.207207,0.0133,0.02,0,0
0.0,0.00569,0.0867593,0.0208,0.02,0,0
0.01,0.08982,0.280348,0.0109,0.1,0,0
0.84,0.99866,0.6607940000000001,0.9511,0.6,1,1
0.48,0.62447,0.620648,0.6263000000000001,0.7,0,1
0.01,0.03478,0.1403589999999999,0.0034,0.02,0,0
0.01,0.02563,0.117818,0.0099,0.02,0,0
0.91,0.99966,0.7473420000000001,0.8759999999999999,0.85,0,1
0.55,0.9432,0.342255,0.5189,0.36,0,1
0.98,0.99995,0.875382,0.9546,0.88,1,0
0.08,0.98567,0.207586,0.0153,0.16,0,1
0.94,0.99958,0.7290989999999999,0.9968,0.89,1,1
0.01,0.02757,0.183572,0.0081,0.09,0,0
0.02,0.03962,0.209571,0.0098,0.05,0,0
0.06,0.90794,0.238604,0.3078,0.04,0,1
0.77,0.99983,0.535763,0.5922999999999999,0.82,0,1
0.96,0.99582,0.603653,0.9656,0.93,1,1
0.76,0.99253,0.584164,0.4741,0.8,0,1
0.0,0.00542,0.0647739,0.0843,0.01,0,0
0.65,0.99472,0.591271,0.1647,0.48,0,0
0.02,0.0115,0.1335589999999999,0.0392,0.02,0,0
0.69,0.99253,0.8233659999999999,0.7646,0.87,0,0
0.6,0.99522,0.719033,0.5266,0.62,0,1
0.02,0.1208299999999999,0.211982,0.0896,0.02,0,0
0.11,0.98804,0.2054119999999999,0.5848,0.71,0,0
0.02,0.8305600000000001,0.149622,0.1224,0.05,0,0
0.93,0.99973,0.832606,0.7689,0.68,0,1
0.92,0.99999,0.8244229999999999,0.9275,0.9,0,1
0.25,0.93168,0.292204,0.5453,0.31,0,1
0.02,0.04945,0.142721,0.0237,0.02,0,0
0.88,0.99838,0.6772490000000001,0.7746,0.44,0,1
0.91,0.99629,0.716934,0.4432,0.74,0,1
0.01,0.01039,0.101225,0.0235,0.01,0,0
0.01,0.09464,0.143893,0.0097,0.02,0,0
0.88,0.99986,0.807817,0.8811,0.83,0,1
0.02,0.04457,0.0789763,0.0079,0.04,0,0
0.02,0.00779,0.0946798,0.0029,0.06,0,0
0.98,0.99991,0.798299,0.9144,0.85,1,0
0.02,0.24758,0.0904279,0.145,0.02,0,0
0.28,0.1217,0.1471029999999999,0.0206,0.21,0,0
0.53,0.90554,0.435618,0.4135,0.37,0,1
0.06,0.00507,0.0904687,0.0105,0.13,0,0
0.92,0.99962,0.7286130000000001,0.5749,0.83,0,1
0.89,0.99966,0.6960649999999999,0.9809,0.91,1,1
0.96,0.999,0.8689600000000001,0.9887,0.94,1,1
0.94,0.99991,0.666058,0.7959999999999999,0.86,1,1
